id % case_no % time % shift % date % location % latitude % longitude % incident_type
850 % B11-001877 % 2:30am % III % July26,2011 %  State Of Alabama, 128A Michael Ave Madison Madison AL % 34.724827 % -86.750972 %    ROBBERY-1ST
851 % B11-001877 % 2:30am % III % III %  State Of Alabama, 128A Michael Ave Madison Madison AL % 34.724827 % -86.750972 %    ROBBERY-1ST
852 % B11-001877 % 2:30am % III % III %  State Of Alabama, 128A Michael Ave Madison Madison AL % 34.724827 % -86.750972 %    IMPERSONATING PEACE OFFICER
853 % B11-001877 % 2:30am % III % III %  State Of Alabama, 128A Michael Ave Madison Madison AL % 34.724827 % -86.750972 %    IMPERSONATING PEACE OFFICER
854 % B11-001878 % 4:15am % III % July26,2011 %  200 Block of Millbury Ct Madison AL % 34.6855729 % -86.7937346 %  DOMESTIC VIOLENCE 3RD
855 % B11-001879 % 2:30am % III % July26,2011 %  1000 Block of Michael Ave Madison Madison AL % 34.7237839 % -86.7516817 %    ROBBERY-1ST
856 % B11-001879 % 2:30am % III % III %  1000 Block of Michael Ave Madison Madison AL % 34.7237839 % -86.7516817 %    ROBBERY-1ST
857 % B11-001879 % 2:30am % III % III %  1000 Block of Michael Ave Madison Madison AL % 34.7237839 % -86.7516817 %    IMPERSONATING PEACE OFFICER
858 % B11-001879 % 2:30am % III % III %  1000 Block of Michael Ave Madison Madison AL % 34.7237839 % -86.7516817 %    IMPERSONATING PEACE OFFICER
859 % B11-001880 % 9:30am % I % July26,2011 %  Hertz Rental Corp, 9091 Madison Blvd Madison AL % 34.6736201 % -86.7581984 %  FRAUDULANT LEASE
860 % B11-001881 % 10:10am % I % July26,2011 %  200 Block of Main St Madison AL % 34.693253 % -86.748821 %  CRIMINAL MISCHIEF-3RD
861 % B11-001882 % 11:07am % I % July26,2011 %  900 Block of Lark Cir Madison Madison AL % 34.7085102 % -86.7304528 %  IDENTITY THEFT
862 % B11-001884 % 12:54pm % I % July26,2011 %  3000 Block of Sullivan St Madison AL % 34.69163 % -86.751396 %  HARASSMENT
863 % B11-001885 % 2:40pm % II % July26,2011 %  State Of Alabama, 142 Liberty Dr Madison AL % 34.7213769 % -86.753376 %  OBSCENE ACTS-UNDER 18
864 % B11-001886 % 2:40pm % II % July26,2011 %  200 Block of Kyser Blvd Madison AL % 34.6889588 % -86.7573764 %  DOMESTIC VIOLENCE 2ND
865 % B11-001887 % 4:26pm % II % July26,2011 %  200 Block of Kyser Blvd Madison AL % 34.6889588 % -86.7573764 %  MENACING
866 % B11-001888 % 6:38pm % II % July26,2011 %  200 Block of Water Hill Rd Madison AL % 34.6947209 % -86.723159 %  HARASSMENT
867 % B11-001889 % 7:24pm % II % July26,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  BREAKING AND ENTERING A VEHICLE
868 % B11-001891 % 10:15pm % III % July26,2011 %  100 Block of Portal Ln Madison AL % 34.700511 % -86.724858 %  BURGLARY-3RD
869 % B11-001891 % 10:15pm % III % III %  100 Block of Portal Ln Madison AL % 34.700511 % -86.724858 %  THEFT 3RD DEGREE
870 % B11-001892 % 1:00am % III % July27,2011 %  State Of Alabama, 128A Michael Ave Madison Madison AL % 34.724827 % -86.750972 %  IMPERSONATING PEACE OFFICER
871 % B11-001893 % 12:35pm % I % July27,2011 %  7000 Block of Highway 72 W Madison AL % 34.7536667 % -86.7085097 %  FORGERY 2ND
872 % B11-001895 % 5:00pm % II % July27,2011 %  300 Block of Mercury Dr Madison AL % 34.7267643 % -86.7076728 %  THEFT 3RD DEGREE
873 % B11-001896 % 8:20pm % II % July27,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  CRIMINAL MISCHIEF-3RD
874 % B11-001897 % 7:50am % I % July28,2011 %  Madison City Schools, 281 Dock Murphy Dr Madison AL % 34.734525 % -86.779366 %  CRIMINAL MISCHIEF-2ND
875 % B11-001900 % 5:05pm % II % July28,2011 %  2000 Block of Colonial Lake Dr Madison AL % 34.6884664 % -86.7321971 %  THEFT 3RD DEGREE
876 % B11-001902 % 6:45pm % II % July28,2011 %  200 Block of Waters Edge Ln Madison AL % 34.708565 % -86.738105 %  MENACING
877 % B11-001905 % 9:00pm % II % July28,2011 %  100 Block of Harborview Dr Madison AL % 34.736958 % -86.715666 %  DOMESTIC VIOLENCE 3RD
878 % B11-001906 % 10:15pm % III % July28,2011 %  300 Block of Oak St Madison AL % 34.6979913 % -86.7522618 %  BURGLARY-3RD
879 % B11-001906 % 10:15pm % III % III %  300 Block of Oak St Madison AL % 34.6979913 % -86.7522618 %  THEFT 2ND DEGREE
880 % B11-001917 % 1:33am % III % July31,2011 %  200 Block of Maplewood Dr Madison AL % 34.6963068 % -86.760608 %  HARASSING COMMUNICATIONS
881 % B11-001918 % 8:52am % I % July31,2011 %  area of Unknown Madison Madison AL % 34.6992579 % -86.7483318 %  DUTY UPON STRIKING UNATTENDED VEHICLE
882 % B11-001921 % 5:00am % III % August01,2011 %  500 Block of Eastview Dr Madison AL % 34.7205911 % -86.7261532 %  DOMESTIC VIOLENCE 3RD
883 % B11-001922 % 1:26am % III % August01,2011 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  HARASSMENT
884 % B11-001923 % 9:22am % I % August01,2011 %  100 Block of Dartford Dr Madison AL % 34.6862004 % -86.7910719 %  OFFENSES AGAINST INTELLECTUAL PROPERTY
885 % B11-001924 % 12:05pm % I % August01,2011 %  1000 Block of Liberty Dr Madison AL % 34.7234837 % -86.7540494 %  BURGLARY-3RD
886 % B11-001924 % 12:05pm % I % I %  1000 Block of Liberty Dr Madison AL % 34.7234837 % -86.7540494 %  THEFT 2ND DEGREE
887 % B11-001925 % 1:30pm % I % August01,2011 %  Preston Green Home Build, 229 Watterson Way Madison AL % 34.7151169 % -86.7941456 %  THEFT 2ND DEGREE
888 % B11-001926 % 4:47pm % II % August01,2011 %  8000 Block of Old Madison Pike Madison AL % 34.707063 % -86.720286 %  HARASSMENT
889 % B11-001927 % 4:09pm % II % August01,2011 %  100 Block of Arnett St Madison AL % 34.6955941 % -86.75127 %  BURGLARY-3RD
890 % B11-001927 % 4:09pm % II % II %  100 Block of Arnett St Madison AL % 34.6955941 % -86.75127 %  THEFT 3RD DEGREE
891 % B11-001928 % 4:57pm % II % August01,2011 %  Kroger Co, 300 Hughes Rd Madison AL % 34.7079256 % -86.7437453 %  THEFT 3RD DEGREE
892 % B11-001931 % 10:35pm % III % August01,2011 %  300 Block of Shelton Rd Madison AL % 34.6949221 % -86.7202212 %  HARASSMENT
893 % B11-001934 % 8:00am % I % August02,2011 %  Chuck Wagon Bbq, 8982 Madison Blvd Madison AL % 34.6760039 % -86.7544147 %  BURGLARY-3RD
894 % B11-001934 % 8:00am % I % I %  Chuck Wagon Bbq, 8982 Madison Blvd Madison AL % 34.6760039 % -86.7544147 %  THEFT 2ND DEGREE
895 % B11-001935 % 12:30pm % I % August02,2011 %  9000 Block of Madison Blvd Madison AL % 34.6810361 % -86.7406046 %  THEFT 2ND DEGREE
896 % B11-001936 % 6:41pm % II % August01,2011 %  City Of Madison, 5191 Wall Triana Hwy Madison AL % 34.7284901 % -86.7498069 %  GIVING FALSE NAME OR ADDRESS TO LAW ENFORCEMENT OFFICER
897 % B11-001937 % 3:00pm % II % August02,2011 %  7000 Block of Old Madison Pike Madison Madison AL % 34.7134374 % -86.6811896 %  ILLEGAL POSS/USE CREDIT CARD
898 % B11-001940 % 4:30pm % II % August02,2011 %  City Of Madison, 208 Springvale Cir Madison AL % 34.696087 % -86.721825 %  ATTEMPTING TO FLEE OR ELUDE POLICE OFFICER
899 % B11-001941 % 12:25am % III % August03,2011 %  100 Block of Antique Rose Dr Madison AL % 34.745469 % -86.751119 %  BURGLARY-3RD
900 % B11-001943 % 1:40pm % I % August03,2011 %  Publix #590, 8000 Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  THEFT 1ST DEGREE
901 % B11-001945 % 3:34pm % II % August03,2011 %  100 Block of Glen Ives Way Madison Madison AL % 34.7308007 % -86.7710723 %  CRIMINAL MISCHIEF-2ND
902 % B11-001946 % 4:55pm % II % August03,2011 %  100 Block of Shelton Rd Madison AL % 34.6930512 % -86.7159831 %  HARASSING COMMUNICATIONS
903 % B11-001947 % 5:49pm % II % August03,2011 %  7000 Block of Old Madison Pike Madison AL % 34.7134374 % -86.6811896 %  HARASSMENT
904 % B11-001948 % 8:30pm % II % August03,2011 %  7000 Block of Highway 72 W Madison AL % 34.7536667 % -86.7085097 %  THEFT OF LOST PROPERTY-3RD
905 % B11-001950 % 8:56am % I % August04,2011 %  5000 Block of Wall Triana Hwy Madison AL % 34.7231837 % -86.7504301 %  HARASSING COMMUNICATIONS
906 % B11-001952 % 1:30pm % I % August04,2011 %  100 Block of Redwood Dr Madison AL % 34.711308 % -86.78309 %  THEFT 3RD DEGREE
907 % B11-001953 % 3:15pm % II % August04,2011 %  100 Block of Belle Ridge Dr Madison AL % 34.720595 % -86.7364659 %  BURGLARY-3RD
908 % B11-001954 % 4:00pm % II % August04,2011 %  Cd`S Pub And Grill, 107 Arlington Dr Madison AL % 34.6770206 % -86.7568829 %  CRIMINAL IMPERSONATION
909 % B11-001954 % 4:00pm % II % II %  Cd`S Pub And Grill, 107 Arlington Dr Madison AL % 34.6770206 % -86.7568829 %  THEFT BY DECEPTION
910 % B11-001955 % 4:46pm % II % August04,2011 %  100 Block of Carmine Cir Madison AL % 34.727283 % -86.750511 %  HARASSMENT
911 % B11-001957 % 7:55pm % II % August04,2011 %  800 Block of Crestview Dr Madison AL % 34.7103991 % -86.7323684 %  THEFT 2ND DEGREE
912 % B11-001958 % 7:40pm % II % August04,2011 %  100 Block of Plaza Blvd Madison AL % 34.707213 % -86.745907 %  THEFT 3RD DEGREE
913 % B11-001959 % 7:34pm % II % August04,2011 %  City Of Madison, 907 Ashley Dr Madison AL % 34.710639 % -86.729966 %    HARASSING COMMUNICATIONS
914 % B11-001959 % 7:34pm % II % II %  City Of Madison, 907 Ashley Dr Madison AL % 34.710639 % -86.729966 %    HARASSING COMMUNICATIONS
915 % B11-001959 % 7:34pm % II % II %  City Of Madison, 907 Ashley Dr Madison AL % 34.710639 % -86.729966 %    DISTRIBUTING PORNOGRAPHY TO MINORS
916 % B11-001959 % 7:34pm % II % II %  City Of Madison, 907 Ashley Dr Madison AL % 34.710639 % -86.729966 %    DISTRIBUTING PORNOGRAPHY TO MINORS
917 % B11-001960 % 9:27pm % II % August04,2011 %  100 Block of Cottonport Pl Madison AL % 34.6990442 % -86.7827824 %  DOMESTIC VIOLENCE 3RD
918 % B11-001962 % 8:35am % I % August05,2011 %  9 Block of Eastview Dr Madison AL % 34.7209518 % -86.7064277 %  BREAKING AND ENTERING A VEHICLE
919 % B11-001963 % 9:09am % I % August05,2011 %  Cdi Electronics Inc, 111 Commerce Cir Madison AL % 34.6883403 % -86.7405658 %  CRIMINAL MISCHIEF-3RD
920 % B11-001964 % 9:43am % I % August05,2011 %  200 Block of Kyser Blvd Madison AL % 34.6889588 % -86.7573764 %  BREAKING AND ENTERING A VEHICLE
921 % B11-001965 % 10:10am % I % August05,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  BURGLARY OF AUTO (NO THEFT)
922 % B11-001966 % 10:42am % I % August05,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  BREAKING AND ENTERING A VEHICLE
923 % B11-001967 % 11:24am % I % August05,2011 %  100 Block of Royal Dr Madison Madison AL % 34.684266 % -86.752033 %  BREAKING AND ENTERING A VEHICLE
924 % B11-001967 % 11:24am % I % I %  100 Block of Royal Dr Madison Madison AL % 34.684266 % -86.752033 %  THEFT 3RD DEGREE
925 % B11-001968 % 1:30pm % I % August05,2011 %  2000 Block of Flagstone Dr Madison AL % 34.6922419 % -86.7213326 %  THEFT 1ST DEGREE
926 % B11-001970 % 6:46pm % II % August04,2011 %  Ambassador Personell Inc, 9076 Madison Blvd Madison AL % 34.6761864 % -86.7582004 %  THEFT 3RD DEGREE
927 % B11-001971 % 5:04pm % II % August05,2011 %  100 Block of Silo Hill Rd Madison AL % 34.7105304 % -86.764301 %  ATTEMPTED BURGLARY-3RD-FORCE-RESIDENCE
928 % B11-001972 % 7:53pm % II % August04,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  BREAKING AND ENTERING A VEHICLE
929 % B11-001973 % 9:45pm % II % August05,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  THEFT 3RD DEGREE
930 % B11-001975 % 11:20pm % III % August05,2011 %  300 Block of Gillespie Rd Madison Madison AL % 34.7287606 % -86.7502008 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE (NO THEFT)
931 % B11-001975 % 11:20pm % III % III %  300 Block of Gillespie Rd Madison Madison AL % 34.7287606 % -86.7502008 %  THEFT 3RD DEGREE
932 % B11-001976 % 11:43pm % III % August05,2011 %  300 Block of Winterhaven Tr Madison AL % 34.695169 % -86.722078 %  DOMESTIC VIOLENCE 3RD
933 % B11-001977 % 12:50am % III % August06,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  BREAKING AND ENTERING A VEHICLE
934 % B11-001980 % 4:02pm % II % August06,2011 %  City Of Madison, 7830 Highway 72 W Madison AL % 34.755919 % -86.7429511 %    DOMESTIC VIOLENCE 3RD
935 % B11-001980 % 4:02pm % II % II %  City Of Madison, 7830 Highway 72 W Madison AL % 34.755919 % -86.7429511 %    DOMESTIC VIOLENCE 3RD
936 % B11-001980 % 4:02pm % II % II %  City Of Madison, 7830 Highway 72 W Madison AL % 34.755919 % -86.7429511 %    PUBLIC DRUNKENESS
937 % B11-001980 % 4:02pm % II % II %  City Of Madison, 7830 Highway 72 W Madison AL % 34.755919 % -86.7429511 %    PUBLIC DRUNKENESS
938 % B11-001981 % 7:00pm % II % August06,2011 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  THEFT 3RD DEGREE
939 % B11-001982 % 8:10pm % II % August06,2011 %  100 Block of Allen St Madison AL % 34.693468 % -86.753479 %  DOMESTIC VIOLENCE 3RD
940 % B11-001986 % 8:37am % I % August07,2011 %  Subway, 10971 County Line Rd Madison AL % 34.6951195 % -86.785757 %  BURGLARY-3RD
941 % B11-001986 % 8:37am % I % I %  Subway, 10971 County Line Rd Madison AL % 34.6951195 % -86.785757 %  THEFT 2ND DEGREE
942 % B11-001990 % 7:20pm % II % August07,2011 %  100 Block of Jodi Dr Madison AL % 34.7230062 % -86.7528416 %  DOMESTIC VIOLENCE 3RD
943 % B11-001991 % 7:20pm % II % August07,2011 %  100 Block of Jodi Dr Madison AL % 34.7230062 % -86.7528416 %  DOMESTIC VIOLENCE 3RD
944 % B11-002046 % 11:09pm % III % August14,2011 %  State Of Alabama, E I565 Madison AL % 34.6700136 % -86.7604269 %  OBSTRUCTING JUSTICE-FALSE IDENTITY
945 % B11-002048 % 6:07pm % II % August14,2011 %  area of Hughes Rd Madison AL % 34.7218484 % -86.7416113 %  HARASSMENT
946 % B11-002049 % 6:17pm % II % August14,2011 %  200 Block of Water Hill Rd Madison AL % 34.6947209 % -86.723159 %  SIMPLE ASSAULT
947 % B11-002049 % 6:17pm % II % II %  200 Block of Water Hill Rd Madison AL % 34.6947209 % -86.723159 %  CRIMINAL MISCHIEF-3RD
948 % B11-002050 % 6:30pm % II % August14,2011 %  100 Block of Bibb Dr Madison AL % 34.699821 % -86.758016 %  DOMESTIC VIOLENCE 3RD
949 % B11-002051 % 6:05pm % II % August14,2011 %  100 Block of Stoneway Tr Madison AL % 34.73844 % -86.7334749 %  UNATTENDED DEATH
950 % B11-002052 % 8:50pm % II % August14,2011 %  100 Block of Bibb Dr Madison AL % 34.699821 % -86.758016 %  DOMESTIC VIOLENCE 3RD
951 % B11-002054 % 10:33pm % III % August14,2011 %  City Of Madison, 121 Continental Dr Madison AL % 34.6941605 % -86.7828499 %  DISORDERLY CONDUCT
952 % B11-002056 % 10:05am % I % August15,2011 %  Nowlin Development Co., Inc., 37 Hughes Rd Madison AL % 34.689717 % -86.734435 %  THEFT 1ST DEGREE
953 % B11-002058 % 11:10am % I % August15,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  THEFT 2ND DEGREE
954 % B11-002059 % 1:50pm % I % August15,2011 %  100 Block of Carmine Cir Madison AL % 34.727283 % -86.750511 %  BURGLARY-3RD
955 % B11-002059 % 1:50pm % I % I %  100 Block of Carmine Cir Madison AL % 34.727283 % -86.750511 %  CRIMINAL MISCHIEF-2ND
956 % B11-002060 % 1:50pm % I % August15,2011 %  100 Block of Carmine Cir Madison AL % 34.727283 % -86.750511 %  CRIMINAL MISCHIEF-2ND
957 % B11-002061 % 10:14am % I % August15,2011 %  area of Mill Creek Crossing Madison / Wall Triana Hwy Madison AL % 34.7580356 % -86.7496663 %  RECEIVING STOLEN PROPERTY-2ND
958 % B11-002062 % 10:14am % I % August15,2011 %  area of Mill Creek Crossing Madison / Wall Triana Hwy Madison AL % 34.7580356 % -86.7496663 %  RECEIVING STOLEN PROPERTY-3RD
959 % B11-002063 % 2:00pm % II % August15,2011 %  500 Block of Palmer Rd Madison AL % 34.6922001 % -86.7713323 %  THEFT 3RD DEGREE
960 % B11-002064 % 1:50pm % I % August15,2011 %  City Of Madison, 102 Carmine Cir Madison AL % 34.7272869 % -86.750851 %  CRUELTY TO ANIMALS
961 % B11-002065 % 4:00pm % II % August15,2011 %  Greenway Homes, 235 Hughes Rd Madison AL % 34.7041871 % -86.7420224 %  THEFT 3RD DEGREE
962 % B11-002071 % 11:31am % I % August16,2011 %  100 Block of Joe Phillips Rd Madison AL % 34.73672 % -86.785831 %  THEFT 1ST DEGREE
963 % B11-002072 % 11:29am % I % August16,2011 %  100 Block of Carnette Dr Madison AL % 34.699784 % -86.756692 %  THEFT 2ND DEGREE
964 % B11-002073 % 2:15pm % II % August16,2011 %  All American Roofing, 1007 Princeton Rd Madison AL % 34.710999 % -86.727865 %  FORGERY 2ND
965 % B11-002074 % 2:35pm % II % August16,2011 %  300 Block of Gillespie Rd Madison AL % 34.7287606 % -86.7502008 %  THEFT 3RD DEGREE
966 % B11-002075 % 5:35pm % II % August16,2011 %  area of County Line Road Madison Madison AL % 34.659787 % -86.787022 %  DUTY TO STOP AND REMAIN AT SCENE
967 % B11-002076 % 6:30pm % II % August16,2011 %  300 Block of Autumn Ln Madison AL % 34.696692 % -86.720083 %  HARASSING COMMUNICATIONS
968 % B11-002077 % 2:50am % III % August17,2011 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  THEFT 3RD DEGREE
969 % B11-002078 % 9:20am % I % August17,2011 %  100 Block of Abby Ln Madison AL % 34.722718 % -86.750686 %  HARASSING COMMUNICATIONS
970 % B11-002080 % 12:00pm % I % August17,2011 %  900 Block of Colonial Lake Dr Madison AL % 34.6892309 % -86.7317075 %  THEFT 3RD DEGREE
971 % B11-002081 % 12:40pm % I % August17,2011 %  300 Block of Gillespie Rd Madison AL % 34.7287606 % -86.7502008 %  HARASSING COMMUNICATIONS
972 % B11-002084 % 12:09am % III % August18,2011 %  200 Block of Pebblebrook Dr Madison Madison AL % 34.7453451 % -86.7448951 %  HARASSMENT
973 % B11-002084 % 12:09am % III % III %  200 Block of Pebblebrook Dr Madison Madison AL % 34.7453451 % -86.7448951 %  CRIMINAL MISCHIEF-3RD
974 % B11-002086 % 11:00am % I % August18,2011 %  100 Block of Jodi Dr Madison AL % 34.7230062 % -86.7528416 %  DOMESTIC VIOLENCE 3RD
975 % B11-002089 % 4:50pm % II % August18,2011 %  100 Block of Michli Rd Madison AL % 34.699683 % -86.751485 %  THEFT 3RD DEGREE
976 % B11-002090 % 5:10pm % II % August18,2011 %  100 Block of Jodi Dr Madison AL % 34.7230062 % -86.7528416 %  DOMESTIC VIOLENCE 3RD
977 % B11-002091 % 11:50pm % III % August18,2011 %  300 Block of Shelton Road Madison Madison AL % 34.6949221 % -86.7202212 %  LEAVING THE SCENE OF AN ACCIDENT
978 % B11-002093 % 3:10am % III % August19,2011 %  200 Block of Springvale Circle Madison Madison AL % 34.695713 % -86.721794 %  CRIMINAL MISCHIEF-3RD
979 % B11-002098 % 2:20pm % II % August19,2011 %  100 Block of Hughes Rd Madison AL % 34.7009662 % -86.7428672 %  THEFT 3RD DEGREE
980 % B11-002101 % 3:45pm % II % August19,2011 %  9000 Block of Madison Blvd Madison Madison AL % 34.678548 % -86.745506 %  BREAKING AND ENTERING A VEHICLE
981 % B11-002105 % 8:45pm % II % August19,2011 %  400 Block of Barrington Hills Dr Madison AL % 34.7481592 % -86.7334202 %  DOMESTIC VIOLENCE 3RD
982 % B11-002118 % 1:29am % III % August21,2011 %  1000 Block of Water Hill Rd Madison Madison AL % 34.6923837 % -86.7254042 %  BREAKING AND ENTERING A VEHICLE
983 % B11-002119 % 10:30am % I % August21,2011 %  100 Block of Timberwood Ln Madison AL % 34.7260655 % -86.7590007 %  ILLEGAL POSS/USE CREDIT CARD
984 % B11-002120 % 11:59am % I % August21,2011 %  100 Block of Shelton Rd Madison Madison AL % 34.6930512 % -86.7159831 %  DOMESTIC VIOLENCE 3RD
985 % B11-002121 % 6:30pm % II % August21,2011 %  100 Block of Millsford Dr Madison AL % 34.7258329 % -86.7416653 %  THEFT 3RD DEGREE
986 % B11-002122 % 7:42am % I % August22,2011 %  Overhead Door Company, 9550 Madison Blvd Madison AL % 34.6695304 % -86.7712104 %  THEFT ND DEGREE
987 % B11-002123 % 8:49am % I % August22,2011 %  100 Block of Lea Wood Ct Madison AL % 34.7464904 % -86.7478103 %  HARASSMENT
988 % B11-002123 % 8:49am % I % I %  100 Block of Lea Wood Ct Madison AL % 34.7464904 % -86.7478103 %  HARASSING COMMUNICATIONS
989 % B11-002124 % 8:48am % I % August22,2011 %  100 Block of Royal Dr Madison Madison AL % 34.684266 % -86.752033 %  DEATH INVESTIGATION
990 % B11-002125 % 12:10pm % I % August22,2011 %  Huntsville Air Freight, 9540 Madison Blvd Madison Madison AL % 34.669803 % -86.770735 %  THEFT ND DEGREE
991 % B11-002126 % 12:00pm % I % August22,2011 %  200 Block of Pennsylvania Ave Madison Madison AL % 34.728656 % -86.763835 %  AGGRAVATED ASSAULT 3RD DOMESTIC VIOLENCE
992 % B11-002127 % 1:20pm % I % August22,2011 %  300 Block of Oakland Rd Madison AL % 34.6987848 % -86.724394 %  THEFT 3RD DEGREE
993 % B11-002128 % 12:45pm % I % August22,2011 %  3000 Block of Sullivan St Madison AL % 34.69163 % -86.751396 %  THEFT 3RD DEGREE
994 % B11-002129 % 2:36pm % II % August22,2011 %  100 Block of Steele Dr Madison AL % 34.7166407 % -86.731846 %  BURGLARY-2ND
995 % B11-002129 % 2:36pm % II % II %  100 Block of Steele Dr Madison AL % 34.7166407 % -86.731846 %  THEFT 2ND DEGREE
996 % B11-002130 % 7:30pm % II % August22,2011 %  2000 Block of Flagstone Dr Madison Madison AL % 34.6922419 % -86.7213326 %  AGGRAVATED ASSAULT 2ND FAMILY KNIFE
997 % B11-002133 % 1:45pm % I % August23,2011 %  Kroger Co, 300 Hughes Rd Madison AL % 34.7079256 % -86.7437453 %  THEFT 3RD DEGREE
998 % B11-002134 % 2:00pm % II % August23,2011 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  HARASSING COMMUNICATIONS
999 % B11-002138 % 6:31pm % II % August23,2011 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  THEFT 3RD DEGREE
1000 % B11-002139 % 6:39pm % II % August23,2011 %  100 Block of Waters Edge Ln Madison AL % 34.7084148 % -86.7385388 %  IDENTITY THEFT
1001 % B11-002140 % 7:05pm % II % August23,2011 %  100 Block of Village Ln Madison AL % 34.7591003 % -86.7738854 %  ENDANGERING WELFARE-CHILD
1002 % B11-002141 % 9:12pm % II % August23,2011 %  100 Block of Village Ln Madison AL % 34.7591003 % -86.7738854 %  BURGLARY-3RD
1003 % B11-002141 % 9:12pm % II % II %  100 Block of Village Ln Madison AL % 34.7591003 % -86.7738854 %  THEFT 3RD DEGREE
1004 % B11-002142 % 8:56pm % II % August23,2011 %  1000 Block of Water Hill Rd Madison AL % 34.6923837 % -86.7254042 %  DUTY UPON STRIKING UNATTENDED VEHICLE
1005 % B11-002143 % 1:10pm % I % August24,2011 %  100 Block of Park Square Ln Madison AL % 34.694248 % -86.734035 %  CRIMINAL MISCHIEF-3RD
1006 % B11-002144 % 3:00pm % II % August24,2011 %  5000 Block of Wall Triana Hwy Madison AL % 34.7231837 % -86.7504301 %  THEFT 2ND DEGREE
1007 % B11-002146 % 6:30pm % II % August24,2011 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  THEFT 1ST DEGREE
1008 % B11-002147 % 4:50pm % II % August24,2011 %  300 Block of Gillespie Rd Madison AL % 34.7287606 % -86.7502008 %  MENACING
1009 % B11-002148 % 8:32pm % II % August24,2011 %  100 Block of Browns Ferry Rd Madison AL % 34.7067161 % -86.7420541 %  BURGLARY-3RD
1010 % B11-002148 % 8:32pm % II % II %  100 Block of Browns Ferry Rd Madison AL % 34.7067161 % -86.7420541 %  CRIMINAL MISCHIEF-2ND
1011 % B11-002150 % 11:30pm % III % August24,2011 %  City Of Madison, 340 Gillespie Rd Madison AL % 34.727315 % -86.75237 %  DISCHARGING FIREARM IN CITY LIMITS
1012 % B11-002151 % 11:25am % I % August25,2011 %  100 Block of Gentry Ln Madison Madison AL % 34.730732 % -86.770629 %  POSS. FORGED INSTRUMENT 2ND
1013 % B11-002151 % 11:25am % I % I %  100 Block of Gentry Ln Madison Madison AL % 34.730732 % -86.770629 %  THEFT 3RD DEGREE
1014 % B11-002152 % 1:30pm % I % August25,2011 %  7000 Block of Old Madison Pike Madison AL % 34.7134374 % -86.6811896 %  IDENTITY THEFT
1015 % B11-002153 % 4:24pm % II % August25,2011 %  100 Block of Appleton Ln Madison AL % 34.7089536 % -86.7876721 %  IDENTITY THEFT
1016 % B11-002154 % 2:55pm % II % August25,2011 %  5000 Block of Wall Triana Hwy Madison AL % 34.7231837 % -86.7504301 %  THEFT 3RD DEGREE
1017 % B11-002156 % 6:53pm % II % August25,2011 %  900 Block of Hughes Rd Madison AL % 34.7270221 % -86.7414726 %  BREAKING AND ENTERING A VEHICLE
1018 % B11-002157 % 9:16pm % II % August25,2011 %  5000 Block of Wall Triana Hwy Madison AL % 34.7231837 % -86.7504301 %  AUTO THEFT-1ST DEGREE
1019 % B11-002158 % 10:30pm % III % August25,2011 %  9000 Block of Madison Blvd Madison Madison AL % 34.678548 % -86.745506 %  AUTO THEFT-1ST DEGREE
1020 % B11-002161 % 8:50am % I % August26,2011 %  100 Block of Mill Creek Crossing Madison AL % 34.7163831 % -86.7524046 %  IDENTITY THEFT
1021 % B11-002253 % 12:56pm % I % September05,2011 %  100 Block of Westscott Dr Madison Madison AL % 34.6970717 % -86.7245209 %  HARASSING COMMUNICATIONS
1022 % B11-002255 % 9:04pm % II % September05,2011 %  100 Block of Shelton Rd Madison Madison AL % 34.6930512 % -86.7159831 %  BURGLARY-3RD
1023 % B11-002255 % 9:04pm % II % II %  100 Block of Shelton Rd Madison Madison AL % 34.6930512 % -86.7159831 %  THEFT 2ND DEGREE
1024 % B11-002256 % 12:39am % III % September06,2011 %  400 Block of Mose Chapel Rd Madison AL % 34.71035 % -86.7727519 %  ATTEMPTED MURDER NON FAMILY GUN
1025 % B11-002257 % 3:30am % III % September06,2011 %  400 Block of Mose Chapel Road Madison Madison AL % 34.71035 % -86.7727519 %  ATTEMPTED MURDER NON FAMILY GUN
